inicio,depto,mpio,nombre,actor,tipo_actor,descripcion,convivencias,C_resistencia,C_transformacion,C_gestion_pacifica,C_21,C_22,C_23,C_24,C_31,C_32,C_33,C_34,C_35,C_41,C_42,C_43,categoria
999,ANTIOQUIA,Necoclí,Bullerengue El caso de los desplazao,"Grupo de bullerengue Olas del
Caribe",44== Entidades culturales ,"La canción “El Desplazao” que resalta los hechos de violencia y desplazamiento sucedidos en la región y en país
por causa del conflicto armado; El grupo de bullerengue olas del caribe, pretende con esta iniciativa, participar en
el proceso de reconstrucción de memoria histórica a través del canto y la danza que reflejan los acontecimientos
que han marcado su vida cotidiana por causa del conflicto armado y a su vez, por medio del baile exaltar la cultura
afro como medio de expresión propia para conservar sus costumbres y transmitirlas a las nuevas generaciones.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
999,SANTAFE DE BOGOTA D.C,Bogotá,"Búsqueda del sosiego: los actos
festivos como memorias de dignidad","Persona jurídica - Corporación de
Estudios Interculturales Aplicados
Intercultura",44== Entidades culturales ,"La propuesta es la de revisar lo acopiado hasta la fecha para determinar que actos de celebración necesitan un
complemento mayor. Continuar con esta línea de trabajo y dejar abierto el programa como una especie de
Observatorio de Actos Ceremoniales de las víctimas del conflicto armado. Los productos tangibles de estos
materiales son las fotografías de actos ceremoniales surgidos como consecuencia de la superación del conflicto
armado colombiano, los registros audiovisuales de los mismos, que han sido concebidos como Notas Etnográficas
Audiovisuales y la culminación de un ensayo nominado: Calendarios de celebraciones, conmemoraciones y fiestas
de nuevo tipo en Colombia, los cuales servirán como piezas-insumos para la difusión de las acciones que las
comunidades o grupos sociales han realizado en el marco de la búsqueda de una sociedad con dignidad.
Con base en estos resultados de investigación se producirá como segundo producto un Mapa-Observatorio virtual
que contenga los lugares geográficos de cada uno de los actos registrados en el calendario y en donde se puedan
orientar búsquedas informativas de cada suceso y de cada celebración.
La información puede ubicar fuentes para conocer el suceso de violencia y las diversas acciones y actos con los
cuales las comunidades afectadas han buscado superar la calamidad. Cada uno de los elementos de estos actos
será detallado en el registro.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
999,ANTIOQUIA,999,"Caminos de Esperanza, Madres de
la Candelaria y Corporación
Coincidir","Caminos de Esperanza, Madres de
la Candelaria y Corporación
Coincidir",44== Entidades culturales ,"Enviaron un acta de reunión donde manifiestan su deseo que quesea el CNMH la entidad que documente los 20
años que cumplirá en abril de 2019 y para lo cual anhela tener un recuento de los hitos que han significado su
consolidación como una organización social referente en movilización social e incidencia política para la búsqueda
de personas desaparecidas con ocasión y en el marco del conflicto armado Colombiano.
Con ocasión del próximo aniversario de la asociación Caminos de Esperanza, Madres de la Candelaria, los
miembros de la Junta Directiva expresan su deseo de compartir en los diferentes sectores del país lo que ha sido
el trasegar de la Asociación, los logros y dificultades de 20 años, que han sido los insumos más importantes para
consolidarse como organización.
Quieren también apoyo para la conmemoración.
Teniendo en cuenta que quienes integran la Corporación Coincidir, constituida hace dos años legalmente, han
trabajado nueve años con Madres de la Candelaria (...) la organización desea que sea Coincidir, en conjunto con el
CNMH, quien se encargue de documentar 20 años de luchas. Para esto se enviará por parte de Coincidir un
proyecto borrador en búsqueda del apoyo del CNMH.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Transformaciones para la paz
999,BOLIVAR,San Juan Nepomuceno,Caminos de Nuestra Memoria,"Alacaldía de San Juan
Nepomuceno - Bolívar, mesa
municipal de víctimas, Grupo de
Historia Oral de la Normal de San
Juan Nepomuceno Bolivar y
organizaciones de Víctimas",14== Ejecutivo municipal,"En el municipio de San Juan Nepomuceno existen unos caminos por donde las personas se movilizaban a otras
veredas o para sus lugares de diversión como ríos y bosques, pero la historia de eso caminos se vio afectada a
raíz del conflicto armado por ello el propósito de esta iniciativa de memoria es recuperar estos caminos y que
vuelvan a ser caminos de diversión pero a su vez caminos que cuenten una historia del conflicto armado y rindan
un homenaje a las víctimas del conflicto del municipio. En el grupo de trabajo la alcaldía a partir de esta idea invitó
a una persona que trabaja con los senderos ecológicos del municipio, razón por la cual en una primera definición
de un recorrido el aporte fue fundamental. La idea es crear 3 o 4 caminos que narren la historia del conflicto en el
municipio y a su vez invite a los y las habitantes del municipio a volver a caminar por sus zonas rurales.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
999,SANTANDER,Bucaramanga,"Campaña Ponte la camiseta por el
desaparecido","Asociación de Familiares de
Detenidos - Desaparecidos,
ASFADDES Bucaramanga",43== Víctimas de la violencia y familiares,"Esta IMH, consiste en la elaboración de una camiseta por parte de familiares de víctimas de desaparición forzada y
funcionarios que participan y se solidarizan con estas. El trabajo se desarrolla en un espacio tranquilo, con un
fuerte apoyo psicosocial, bajo una metodología didáctica que incluye la elaboración de un afiche que tiene
estampada una camiseta dentro de la cual se incluyen elementos visuales como fotos, e información de las
historias de vida, costumbres y elementos del desaparecido. Esta IMH, que se desarrolla a partir de talleres,
incluye una perspectiva reparadora que utiliza la memoria individual y colectiva como vehículo para preservar del
olvido a la persona desaparecida y su dignidad. De los talleres quedan elementos comunicativos, (principalmente
el afiche), por medio de los cuales luego se realizan exposiciones itinerantes.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
999,MAGDALENA,Santa Marta,Campaña sonidos con memoria,Colectivo Casa tachuelas,44== Entidades culturales ,"Es un ejercicio de investigación y reconstrucción de memoria de la escena rock en Santa Marta en la época de los
90 a la década del 2000 y su relación con el conflicto armado (paramilitarismo). En el marco de esta investigación
hemos realizado un documental, ilustraciones de 3 perfiles de jóvenes que fueron asesinados, conservatorios y
alianzas con otras plataformas de la escena rock local como el pasado evento Caribe Rock festival edición especial
sonidos con memoria. Además se han construido varios filminutos que recogen las mejores percepciones de las
entrevistas realizadas.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
999,MAGDALENA,999,Canciones para la memoria,Anibal Redondo Orellano,44== Entidades culturales ,"Compilado de las canciones de su autoría sobre las situaciones de conflicto armado vividas por la población
campesina de la Zona Bananera.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
999,MAGDALENA,Santa Marta,Cándidos,"Carlos Botto y Noris Dayana
Nieblas",44== Entidades culturales ,"Cándidos es un proyecto de investigación audiovisual que desde 2017 vienen abordando el lugar y representación
del conflicto armado y el reclutamiento forzado en los NNJA de la Sierra Nevada de Santa Marta.
La iniciativa se presenta como una estrategia para sensibilizar y reflexionar sobre este flagelo desde la academia.
utilizando el mito, el juego y la ficción como camino para contar cómo la guerra se inscribió en la vida y en la
formación de la infancia en el Caribe Colombiano.
https://www.youtube.com/watch?v=MfOFMDrthM0","11== Derecho a ser libre de interferencias arbitrarias a la privacidad, la familia, el hogar o el domicilio",0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
999,VALLE DEL CAUCA,Buenaventura,Capilla de la memoria,"Fundación de Espacios de
Convivencia y Desarrollo Social -
FUNDESCODES",999,"La Capilla de la memoria, que está situada en las instalaciones de la Casa Social de la Fundación de Espacios de
Convivencia y Desarrollo Social, FUNDESCODES, de la Parroquia San Pedro Apóstol en Buenaventura. Es un
lugar de memoria permanente, alrededor del cual se integran las distintas acciones que la Fundación adelanta con
niños y niñas, jóvenes, mujeres y comunidad en general.
La Capilla consiste en un salón donde se exponen las fotografías de víctimas del conflicto armado, hay un mural
elaborado por las mismas mujeres y una colección de objetos de sus seres queridos. Se trata de un espacio de
encuentro en el cual hombres y mujeres oran y rinden homenaje a la vida de las personas muertas y
desaparecidas. Para las víctimas tiene un caráter sagrado, pues allí tanto ellas como la comunidad en general,
reconstruyen su historia sin temor y cuentan su historia con esperanza.
Es el sitio que las mujeres encontraron para orar por sus seres queridos desaparecidos y para unirse como grupos
de madres, esposas, abuelas.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Resistencias no violentas
999,VALLE DEL CAUCA,Buenaventura,Capilla de las víctimas,Parroquia Cristo Rey,999,"En el 2013 el parroco de la Parroquia de Cristo Rey, en la comuna 12 de Buenaventura, habilitó un espacio en la
iglesia para que las personas que quisieran colgaran los retratos de sus familiares asesinados o desaparecidos, de
manera que pudieran contar con un sitio para rezar y hacer sus duelos. En el 2016 la hermana Mery xxx se puso
en contacto con algunas de las personas de la comunidad Cristo Redentor, que tenían sus familiares en la capilla,
y los invitó a organizarse hablándoles de la importancia de la memoria histórica y de la capilla como una
manifestación de esta. Actualmente el grupo inicial que contactó la hermana Mery tiene como objetivo invitar a más
familiares a participar y comenzar a organizarse.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
999,CALDAS,Riosucio,"Caracterización de víctimas en el
Resguardo Indígena Cañamomo y
Lomaprieta","Semillero de Derechos Humanos
adscrito al Grupo de Investigación
Orión de la Territorial Caldas de la
Escuela Superior de Administración
Pública",999,"Se trata de documentar, mediante entrevistas en campo, trabajo directo con la comunidad apoyada a través de
talleres participativos y otras estrategias de investigación, las características de las victimizaciones padecidas por
esta comunidad indígena, con el fin de hacerlas visibles ante el Estado, ya que hasta el momento no han tenido
ningún tipo de atención por parte de las entidades competentes o de centros académicos que se dediquen a ello.
La iniciativa concluirá con un informe redactado con base en el trabajo con la comunidad, y cuyo destinatario final
será decidido por las autoridades indígenas. El documento incorporará elementos de reconstrucción histórica de
dicha comunidad indígena y se nutrirá con imágenes y otros elementos de trabajo de campo. La meta es construir
a lo largo de 2018 dicho informe y fortalecerlo en el 2019 con las perspectivas que la misma comunidad indígena
introduzca.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
